Column1,Column2,Column9,Column14
3004358,Lédergues,FR,12127
3004359,Lédenon,FR,30145
3004372,Lédat,FR,47146
3004381,Lectoure,FR,32208
3004398,Le Crotoy,FR,80228
3004416,Le Croisty,FR,56048
3004418,Le Croisic,FR,44049
3004427,Le Creusot,FR,71153
3004431,Le Crestet,FR,07073
3004433,Le Crest,FR,63126
3004434,Le Crès,FR,34090
3004444,Lécousse,FR,35150
3004462,Le Coudray-sur-Thelle,FR,60165
3004463,Le Coudray-Saint-Germer,FR,60164
3004464,Le Coudray-Montceaux,FR,91179
3004466,Le Coudray-Macouard,FR,49112
3004471,Le Coudray,FR,28110
3004492,Le Coteau,FR,42071
3004513,Le Conquet,FR,29040
3004523,Le Collet-de-Dèze,FR,48051
3004545,Lécluse,FR,59336
3004564,Le Cloître-Saint-Thégonnec,FR,29034
3004565,Le Cloître-Pleyben,FR,29033
3004571,Le Clerjus,FR,88108
3004608,Le Cheylas,FR,38100
3004609,Le Cheylard,FR,07064
3004622,Le Chevain,FR,72308
3004625,Le Chesne,FR,08116
3004630,Le Chesnay,FR,78158
3004663,Léchelle,FR,77246
3004666,Le Cheix,FR,63335
3004674,Le Chay,FR,17097
3004697,Le Châtelet-sur-Retourne,FR,08111
3004698,Le Châtelet-en-Brie,FR,77100
3004703,Le Châtelet,FR,18059
3004709,Le Châtelard,FR,73081
3004758,Le Change,FR,24026
3004763,Le Champ-Saint-Père,FR,85050
3004764,Le Champ-près-Froges,FR,38070
3004774,Le Chambon-sur-Lignon,FR,43051
3004775,Le Chambon-Feugerolles,FR,42044
3004784,Le Chambon,FR,07049
3004808,Le Cergne,FR,42033
3004811,Le Cendre,FR,63069
3004813,Le Cellier,FR,44028
3004814,Lecelles,FR,59335
3004836,Le Castéra,FR,31120
3004838,Le Castellet,FR,83035
3004866,Le Cap d'Agde,FR,34003
3004870,Le Cannet-des-Maures,FR,83031
3004871,Le Cannet,FR,06030
3004872,Le Canet,FR,13055
3004880,Le Cambout,FR,22027
3004891,Le Cailar,FR,30059
3004901,Le Busseau,FR,79059
3004929,Le Buisson-de-Cadouin,FR,24068
3004935,Le Bugue,FR,24067
3004941,Le Brusquet,FR,04036
3004962,Le Broc,FR,63054
3004963,Le Broc,FR,06025
3004977,Le Brignon,FR,43039
3004983,Le Breuil-sur-Couze,FR,63052
3004989,Le Breuil-en-Auge,FR,14102
3005001,Le Breuil,FR,71059
3005028,Le Breil-sur-Mérize,FR,72046
3005060,Le Bousquet-d'Orb,FR,34038
3005066,Le Bouscat,FR,33069
3005076,Le Bourgneuf-la-Forêt,FR,53039
3005081,Le Bourget-du-Lac,FR,73051
3005082,Le Bourget,FR,93013
3005091,Le Bourg-d'Oisans,FR,38052
3005099,Le Boupère,FR,85031
3005102,el Voló,FR,66024
3005110,Le Boulay-Morin,FR,27099
3005131,Le Boulay,FR,37030
3005172,Le Bouchage,FR,38050
3005182,Le Bosc-Roger-en-Roumois,FR,27090
3005187,Le Bosc,FR,34036
3005202,Bono,FR,56262
3005203,Le Bonhomme,FR,68044
3005218,Le Bois-Plage-en-Ré,FR,17051
3005269,Le Blanc-Mesnil,FR,93007
3005270,Le Blanc,FR,36018
3005282,Le Bignon,FR,44014
3005289,Le Bez,FR,81031
3005308,Le Bernard,FR,85022
3005311,Le Bény-Bocage,FR,14061
3005326,Le Beausset,FR,83016
3005358,Le Bar-sur-Loup,FR,06010
3005359,Le Barroux,FR,84008
3005360,Le Barp,FR,33029
3005363,Le Bardon,FR,45020
3005364,Le Barcarès,FR,66017
3005382,Léaz,FR,01209
3005394,Laz,FR,29122
3005397,Lay-Saint-Christophe,FR,54305
3005401,Layrac,FR,47145
3005416,Lay,FR,42118
3005417,Laxou,FR,54304
3005422,La Wantzenau,FR,67519
3005425,La Vraie-Croix,FR,56261
3005429,Lavoux,FR,86124
3005431,Lavoûte-sur-Loire,FR,43119
3005435,La Voulte-sur-Rhône,FR,07349
3005443,La Voivre,FR,88519
3005450,Lavit,FR,82097
3005480,Lavilletertre,FR,60356
3005492,La Villeneuve-en-Chevrie,FR,78668
3005495,Lavilleneuve-au-Roi,FR,52278
3005522,La Ville-ès-Nonais,FR,35358
3005524,La Ville-du-Bois,FR,91665
3005527,La Villedieu-du-Clain,FR,86290
3005534,Lavilledieu,FR,07138
3005540,La Ville-aux-Dames,FR,37273
3005541,La Ville-aux-Clercs,FR,41275
3005588,La Vieille-Lyre,FR,27685
3005593,La Vicomté-sur-Rance,FR,22385
3005623,Laveyron,FR,26160
3005627,La Veuve,FR,51617
3005630,La Vespière,FR,14740
3005632,Lavérune,FR,34134
3005635,Laversines,FR,60355
3005639,La Verrière,FR,78644
3005640,La Verrie,FR,85302
3005651,La Verpillière,FR,38537
3005657,Lavernose-Lacasse,FR,31287
3005659,La Vernelle,FR,36233
3005673,La Vergne,FR,17465
3005682,Lavergne,FR,47144
3005687,La Verdière,FR,83146
3005696,Laventie,FR,62491
3005709,Laveline-devant-Bruyères,FR,88262
3005711,Lavelanet-de-Comminges,FR,31286
3005712,Lavelanet,FR,09160
3005714,Laveissière,FR,15101
3005725,Lavaveix-les-Mines,FR,23105
3005727,Lavau-sur-Loire,FR,44080
3005728,Lavausseau,FR,86123
3005735,Lavaur,FR,81140
3005736,La Vaupalière,FR,76728
3005737,Lavault-Sainte-Anne,FR,03140
3005763,La Varenne,FR,49069
3005764,Lavaré,FR,72158
3005765,Lavardin,FR,72157
3005769,Lavardac,FR,47143
3005775,Lavans-lès-Saint-Claude,FR,39286
3005786,Laval-sur-Vologne,FR,88261
3005792,Laval-Pradel,FR,30142
3005817,La Vallée,FR,17455
3005820,La Valla-en-Gier,FR,42322
3005825,La Valette-du-Var,FR,83144
3005838,Lavalette,FR,31285
3005839,Lavalette,FR,11199
3005841,La Valentine,FR,13055
3005866,Laval,FR,53130
3005873,Laval-en-Belledonne,FR,38206
3005891,La Vacherie,FR,27666
3005901,Lauzun,FR,47142
3005914,Lauzerville,FR,31284
3005915,Lauzerte,FR,82094
3005930,Lauzach,FR,56109
3005932,Lauwin-Planque,FR,59334
3005933,Lauw,FR,68179
3005943,Lautrec,FR,81139
3005948,Lauterbourg,FR,67261
3005949,Lautenbachzell,FR,68178
3005950,Lautenbach,FR,68177
3005956,Laussonne,FR,43115
3005966,Lauris,FR,84065
3005968,Laurière,FR,87083
3005979,Laurens,FR,34130
3005982,Laurenan,FR,22122
3005983,Laure-Minervois,FR,11198
3005992,Laurac-en-Vivarais,FR,07134
3006007,Launois-sur-Vence,FR,08248
3006035,Launaguet,FR,31282
3006036,Launac,FR,31281
3006053,Laugnac,FR,47140
3006056,Laudun-l'Ardoise,FR,30141
3006086,Lau-Balagnas,FR,65267
3006089,La Turbie,FR,06150
3006090,La Turballe,FR,44211
3006121,Lattes,FR,34129
3006129,Latronquière,FR,46160
3006131,La Tronche,FR,38516
3006136,La Trinité-Surzur,FR,56259
3006137,La Trinité-sur-Mer,FR,56258
3006138,La Trinité-Porhoët,FR,56257
3006140,La Trinité-du-Mont,FR,76712
3006152,La Trinité,FR,06149
3006154,La Trimouille,FR,86273
3006161,Latresne,FR,33234
3006170,La Tremblade,FR,17452
3006172,La Treille,FR,13055
3006183,La Tranche-sur-Mer,FR,85294
3006188,La Tour-sur-Orb,FR,34312
3006189,La Tour-Saint-Gelin,FR,37260
3006196,La Tourlandry,FR,49092
3006200,La Tour-en-Jarez,FR,42311
3006202,La Tour-du-Pin,FR,38509
3006205,La Tour-du-Crieu,FR,09312
3006207,La Tour-de-Salvagny,FR,69250
3006209,Latour-de-France,FR,66096
3006211,La Tour-d'Auvergne,FR,63192
3006215,Latour-Bas-Elne,FR,66094
3006219,La Tour,FR,74284
3006262,Latillé,FR,86121
3006265,Lathus-Saint-Rémy,FR,86120
3006269,Lathuile,FR,74147
3006283,La Teste-de-Buch,FR,33529
3006285,La Tessoualle,FR,49343
3006292,La Terrasse-sur-Dorlay,FR,42308
3006293,La Terrasse,FR,38503
3006313,La Tardière,FR,85289
3006320,La Talaudière,FR,42305
3006330,La Suze-sur-Sarthe,FR,72346
3006349,Lassy,FR,35149
3006358,Lassigny,FR,60350
3006363,Lasseube,FR,64324
3006369,Lasserre,FR,31277
3006380,Lassay-les-Châteaux,FR,53127
3006387,La Souterraine,FR,23176
3006399,La Sône,FR,38495
3006414,La Seyne-sur-Mer,FR,83126
3006430,La Sentinelle,FR,59564
3006436,La Selve,FR,12267
3006438,La Selle-sur-le-Bied,FR,45307
3006439,La Selle-la-Forge,FR,61466
3006441,La Selle-en-Luitré,FR,35324
3006442,La Selle-en-Hermoy,FR,45306
3006444,La Selle-Craonnaise,FR,53258
3006454,La Séguinière,FR,49332
3006458,La Séauve-sur-Semène,FR,43236
3006477,Lasbordes,FR,11192
3006497,La Sauve,FR,33505
3006499,La Sauvagère,FR,61463
3006502,La Saussaye,FR,27616
3006507,La Saunière,FR,23169
3006511,La Saulce,FR,05162
3006524,La Salvetat-Peyralès,FR,12258
3006526,La Salvetat-Belmontet,FR,82176
3006530,La Salvetat-sur-Agout,FR,34293
3006531,La Salvetat-Saint-Gilles,FR,31526
3006534,La Salle-et-Chapelle-Aubry,FR,49218
3006536,La Salle-de-Vihiers,FR,49092
3006543,Lasalle,FR,30140
3006570,Laruscade,FR,33233
3006572,Laruns,FR,64320
3006574,La Rue-Saint-Pierre,FR,60559
3006616,Larrivière-Saint-Savin,FR,40145
3006617,Larringes,FR,74146
3006627,Larressore,FR,64317
3006632,Larré,FR,56108
3006633,Larrazet,FR,82093
3006640,La Rouxière,FR,44213
3006643,La Rouvière,FR,30224
3006663,La Rouquette,FR,12205
3006676,La Rouge,FR,61484
3006689,La Roquette-sur-Var,FR,06109
3006690,La Roquette-sur-Siagne,FR,06108
3006693,Laroque-Timbaut,FR,47138
3006699,Laroque-d'Olmes,FR,09157
3006700,Laroque-des-Arcs,FR,46156
3006701,la Roca d'Albera,FR,66093
3006703,La Roque-d'Anthéron,FR,13084
3006704,La Roquebrussanne,FR,83108
3006705,Laroquebrou,FR,15094
3006711,Laroque,FR,34128
3006725,La Ronde,FR,17303
3006735,La Romieu,FR,32345
3006739,La Romagne,FR,49260
3006742,Laroin,FR,64315
3006751,La Roche-Vineuse,FR,71371
3006755,La Rochette,FR,77389
3006757,La Rochette,FR,16282
3006758,La Rochette,FR,73215
3006767,La Roche-sur-Yon,FR,85191
3006770,La Roche-sur-Foron,FR,74224
3006771,Laroche-Saint-Cydroine,FR,89218
3006775,La Roche-Posay,FR,86207
3006780,La Roche-Maurice,FR,29237
3006787,La Rochelle,FR,17300
3006790,La Roche-Guyon,FR,95523
3006793,La Rochefoucauld,FR,16281
3006794,La Roche-en-Brenil,FR,21525
3006795,La Roche-des-Arnauds,FR,05123
3006796,La Roche-Derrien,FR,22264
3006797,La Roche-de-Rame,FR,05122
3006798,La Roche-de-Glun,FR,26271
3006800,La Roche-Clermault,FR,37202
3006801,La Roche-Chalais,FR,24354
3006805,La Roche-Blanche,FR,44222
3006806,La Roche-Blanche,FR,63302
3006807,La Roche-Bernard,FR,56195
3006865,Larnod,FR,25328
3006867,Larnaud,FR,39279
3006871,Larnage,FR,26156
3006876,Larmor-Plage,FR,56107
3006877,Larmor-Baden,FR,56106
3006885,La Rivière-Saint-Sauveur,FR,14536
3006888,La Rivière-Drugeon,FR,25493
3006889,La Rivière-de-Corps,FR,10321
3006899,La Rivière,FR,38338
3006928,La Riche,FR,37195
3006929,La Richardais,FR,35241
3006930,La Ricamarie,FR,42183
3006958,Largentière,FR,07132
3006961,Largeasse,FR,79147
3006978,La Réorthe,FR,85188
3006979,La Réole,FR,33352
3006986,La Renaudière,FR,49301
3006995,La Remuée,FR,76522
3006999,La Remaudière,FR,44141
3007004,La Regrippière,FR,44140
3007017,Lardy,FR,91330
3007037,Larche,FR,19107
3007041,Larchant,FR,77244
3007044,Larchamp,FR,53126
3007048,Larçay,FR,37124
3007064,La Ravoire,FR,73213
3007076,Larajasse,FR,69110
3007082,Laragne-Montéglin,FR,05070
3007094,La Rabatelière,FR,85186
3007097,La Quinte,FR,72249
3007101,La Queue-les-Yvelines,FR,78513
3007102,La Queue-en-Brie,FR,94060
3007106,Laquenexy,FR,57385
3007112,La Puye,FR,86202
3007116,Lapugnoy,FR,62489
3007118,Lapte,FR,43114
3007119,Laps,FR,63188
3007144,La Prénessaye,FR,22255
3007160,Lapoutroie,FR,68175
3007174,La Pouëze,FR,49367
3007195,La Possonnière,FR,49247
3007207,La Porcherie,FR,87120
3007213,La Pommeraye,FR,49244
3007215,La Pommeraie-sur-Sèvre,FR,85090
3007221,La Pomme,FR,13055
3007243,Laplume,FR,47137
3007259,La Planche,FR,44127
3007262,La Plaine-sur-Mer,FR,44126
3007264,La Plaine,FR,49240
3007326,Lapeyrouse-Mornay,FR,26155
3007327,Lapeyrouse-Fossat,FR,31273
3007328,Lapeyrouse,FR,63187
3007339,La Peyratte,FR,79208
3007351,La Petite-Raon,FR,88346
3007352,La Petite-Pierre,FR,67371
3007365,La Petite-Boissière,FR,79207
3007401,La Penne-sur-Huveaune,FR,13070
3007442,Lapanouse,FR,12270
3007443,La Panouse,FR,13055
3007451,Lapalud,FR,84064
3007461,Lapalisse,FR,03138
3007471,La Pacaudière,FR,42163
3007475,Laons,FR,28206
3007477,Laon,FR,02408
3007478,Lanzac,FR,46153
3007481,Lanvollon,FR,22121
3007488,Lanvéoc,FR,29120
3007489,Lanvénégen,FR,56105
3007491,Lanvellec,FR,22119
3007494,Lanvaudan,FR,56104
3007496,Lanvallay,FR,22118
3007498,Lanuéjouls,FR,12121
3007504,Lantriac,FR,43113
3007506,Lantosque,FR,06074
3007508,Lanton,FR,33229
3007514,Lantignié,FR,69109
3007516,Lantic,FR,22117
3007517,Lantheuil,FR,14355
3007531,Lantéfontaine,FR,54302
3007535,Lanta,FR,31271
3007538,Lanslebourg-Mont-Cenis,FR,73290
3007539,Lans-en-Vercors,FR,38205
3007541,Lansargues,FR,34127
3007544,Lansac,FR,33228
3007549,Lans,FR,71253
3007552,Lanrodec,FR,22116
3007553,Lanrivoaré,FR,29119
3007555,Lanrivain,FR,22115
3007559,Lanrelas,FR,22114
3007560,Lanquetot,FR,76382
3007562,Lanquais,FR,24228
3007570,Lanouée,FR,56102
3007581,Lanouaille,FR,24227
3007582,La Norville,FR,91457
3007588,La Noë-Blanche,FR,35202
3007592,Lanobre,FR,15092
3007601,Lannoy,FR,59332
3007609,Lannion,FR,22113
3007610,Lannilis,FR,29117
3007618,Lanneray,FR,28334
3007620,Lannepax,FR,32190
3007622,Lannemezan,FR,65258
3007631,Lanne,FR,65257
3007636,Lanmeur,FR,29113
3007637,Lanmeur,FR,29236
3007643,Laniscat,FR,22107
3007647,Laning,FR,57384
3007648,Lanildut,FR,29112
3007652,Lanhouarneau,FR,29111
3007655,Lanhélin,FR,35308
3007663,Languidic,FR,56101
3007666,Langueux,FR,22106
3007668,Languenan,FR,22105
3007673,Langrune-sur-Mer,FR,14354
3007675,Langrolay-sur-Rance,FR,22103
3007680,Langres,FR,52269
3007681,Langourla,FR,22046
3007685,Langouet,FR,35146
3007687,Langonnet,FR,56100
3007689,Langon,FR,35145
3007690,Langon,FR,41110
3007691,Langon,FR,33227
3007692,Langolen,FR,29110
3007693,Langoiran,FR,33226
3007694,Langogne,FR,48080
3007696,Langoat,FR,22101
3007715,Langlade,FR,30138
3007725,Langensoultzbach,FR,67259
3007729,Langeais,FR,37123
3007730,Langeac,FR,43112
3007734,Langast,FR,22219
3007736,Langan,FR,35144
3007748,La Neuville-Roy,FR,60456
3007755,La Neuville-en-Hez,FR,60454
3007769,Laneuville-à-Rémy,FR,52266
3007772,La Neuville,FR,59427
3007780,Laneuveville-devant-Nancy,FR,54300
3007785,La Neuve-Lyre,FR,27431
3007794,Lanester,FR,56098
3007803,Landunvez,FR,29109
3007804,Landujan,FR,35143
3007806,Landudec,FR,29108
3007807,Landudal,FR,29107
3007808,Landser,FR,68174
3007809,Landry,FR,73142
3007816,Landreville,FR,10187
3007818,Landrévarzec,FR,29106
3007819,Landrethun-lès-Ardres,FR,62488
3007820,Landrethun-le-Nord,FR,62487
3007825,Landres,FR,54295
3007830,Landrecies,FR,59331
3007833,Landrais,FR,17203
3007835,Landouzy-la-Ville,FR,02405
3007837,Landos,FR,43111
3007838,Landorthe,FR,31270
3007841,Landivy,FR,53125
3007842,Landivisiau,FR,29105
3007844,Landisacq,FR,61222
3007845,Landiras,FR,33225
3007854,Landevieille,FR,85120
3007858,Landévant,FR,56097
3007861,Landes-le-Gaulois,FR,41109
3007869,Landes,FR,17202
3007873,Landeronde,FR,85118
3007874,Landerneau,FR,29103
3007878,Landemont,FR,49069
3007880,Landelles-et-Coupigny,FR,14352
3007881,Landelles,FR,28203
3007882,Landeleau,FR,29102
3007883,Landéhen,FR,22098
3007885,Landéda,FR,29101
3007889,Landéan,FR,35142
3007902,Landaul,FR,56096
3007903,Landas,FR,59330
3007909,Lancrans,FR,01033
3007912,Lançon-Provence,FR,13051
3007919,Lancieux,FR,22094
3007921,Lancié,FR,69108
3007926,Lanchères,FR,80464
3007950,La Murette,FR,38270
3007951,Lamure-sur-Azergues,FR,69107
3007957,La Mure,FR,38269
3007959,La Muraz,FR,74193
3007963,La Mulatière,FR,69142
3007969,Lampertsloch,FR,67257
3007970,Lampertheim,FR,67256
3007971,Lampaul-Ploudalmézeau,FR,29099
3007972,Lampaul-Plouarzel,FR,29098
3007973,Lampaul-Guimiliau,FR,29097
3007998,La Motte-Servolex,FR,73179
3007999,La Motte-Saint-Martin,FR,38266
3008000,La Motte-Saint-Jean,FR,71325
3008010,La Motte-du-Caire,FR,04134
3008013,La Motte-de-Galaure,FR,26216
3008014,La Motte-d'Aveillans,FR,38265
3008020,Lamotte-Beuvron,FR,41106
3008024,La Motte,FR,22155
3008037,La Motte,FR,83085
3008040,La Mothe-Saint-Héray,FR,79184
3008041,Lamothe-Montravel,FR,24226
3008050,Lamothe-Capdeville,FR,82090
3008052,La Mothe-Achard,FR,85152
3008057,Lamothe,FR,43110
3008074,Lamorlaye,FR,60346
3008080,Lamonzie,FR,24225
3008081,Lamonzie-Montastruc,FR,24224
3008083,Lamontgie,FR,63185
3008096,La Montagne,FR,44101
3008107,La Monnerie-le-Montel,FR,63231
3008116,La Môle,FR,83079
3008120,Lamnay,FR,72156
3008131,La Millère,FR,13055
3008133,La Milesse,FR,72198
3008140,La Mézière,FR,35177
3008141,La Meyze,FR,87096
3008157,La Merlatière,FR,85142
3008166,La Ménitré,FR,49201
3008176,La Membrolle-sur-Longuenée,FR,49200
3008177,La Membrolle-sur-Choisille,FR,37151
3008185,La Meilleraye-de-Bretagne,FR,44095
3008186,La Meilleraie-Tillay,FR,85140
3008189,La Meignanne,FR,49200
3008192,La Méaugon,FR,22144
3008193,La Meauffe,FR,50297
3008198,Lambres-lez-Douai,FR,59329
3008199,Lambres,FR,62486
3008208,Lambesc,FR,13050
3008218,Lambersart,FR,59328
3008225,Lamballe,FR,22093
3008227,Lambach,FR,57376
3008237,La Maxe,FR,57452
3008249,Lamastre,FR,07129
3008255,Lamasquère,FR,31269
3008256,La Martyre,FR,29144
3008273,Lamarque-Pontacq,FR,65252
3008274,Lamarque,FR,33220
3008300,Lamarche-sur-Saône,FR,21337
3008303,Lamarche,FR,88258
3008304,La Marche,FR,58155
3008308,Lamanon,FR,13049
3008316,La Mancellière-sur-Vire,FR,50546
3008321,Lamalou-les-Bains,FR,34126
3008353,La Mailleraye-sur-Seine,FR,76401
3008362,Lamagistère,FR,82089
3008366,La Magdelaine-sur-Tarn,FR,31311
3008367,Lamagdelaine,FR,46149
3008377,La Madeleine-de-Nonancourt,FR,27378
3008379,La Madeleine,FR,59368
3008391,La Machine,FR,58151
3008397,Laluque,FR,40142
3008409,La Loye,FR,39305
3008415,Lalouvesc,FR,07128
3008418,La Loupe,FR,28214
3008421,La Loubière,FR,12131
3008423,Laloubère,FR,65251
3008426,La Longueville,FR,59357
3008429,La Longeville,FR,25347
3008432,La Londe-les-Maures,FR,83071
3008457,Lalleu,FR,35140
3008463,Lallaing,FR,59327
3008466,La Livinière,FR,34141
3008469,Lalinde,FR,24223
3008470,La Limouzinière,FR,44083
3008483,Lalevade-d'Ardèche,FR,07127
3008502,Lalbenque,FR,46148
3008511,La Laupie,FR,26157
3008532,La Lande-Patry,FR,61218
3008535,Lalande-en-Son,FR,60343
3008539,La Lande-de-Fronsac,FR,33219
3008571,La Jumellière,FR,49092
3008576,La Jubaudière,FR,49023
3008583,La Jonchère-Saint-Maurice,FR,87079
3008599,La Jaudonnière,FR,85115
3008607,La Jarrie,FR,17194
3008611,La Jarne,FR,17193
3008623,Laizy,FR,71251
3008627,Laizé,FR,71250
3008628,Laiz,FR,01203
3008630,Laives,FR,71249
3008635,Laissaud,FR,73141
3008636,Laissac,FR,12120
3008639,Lairoux,FR,85117
3008651,Lainville-en-Vexin,FR,78329
3008662,Lailly-en-Val,FR,45179
3008665,Laillé,FR,35139
3008680,Laigneville,FR,60342
3008682,Laignes,FR,21336
3008683,Laignelet,FR,35138
3008684,Laigné-en-Belin,FR,72155
3008685,Laigné,FR,53124
3008687,Laifour,FR,08242
3008701,La Houssoye,FR,60319
3008703,La Houssière,FR,88244
3008705,La Houssaye-en-Brie,FR,77229
3008710,Lahourcade,FR,64306
3008719,Lahonce,FR,64304
3008720,La Hoguette,FR,14332
3008753,La Haye-Pesnel,FR,50237
3008754,La Haye-Malherbe,FR,27322
3008758,La Haye-du-Puits,FR,50236
3008759,Descartes,FR,37115
3008782,La Haute-Chapelle,FR,61145
3008809,La Haie-Fouassière,FR,44070
3008820,La Guyonnière,FR,85146
3008822,Lagupie,FR,47131
3008825,Laguiole,FR,12119
3008838,La Guierche,FR,72147
3008841,La Guiche,FR,71231
3008851,La Guéroulde,FR,27112
3008854,La Guérinière,FR,85106
3008857,La Guerche-de-Bretagne,FR,35125
3008860,Laguépie,FR,82088
3008861,Laguenne,FR,19101
3008880,La Gripperie-Saint-Symphorien,FR,17184
3008884,La Grigonnais,FR,44224
3008893,La Gresle,FR,42104
3008909,La Gravelle,FR,53108
3008914,Lagrave,FR,81131
3008916,Lagraulière,FR,19100
3008923,Lagrasse,FR,11185
3008958,La Grandville,FR,08199
3008962,La Grande-Verrière,FR,71223
3008977,La Grande-Paroisse,FR,77210
3008981,La Grande-Motte,FR,34344
3009015,La Grand-Croix,FR,42103
3009025,La Goutelle,FR,63170
3009038,La Gouesnière,FR,35122
3009047,Lagos,FR,64302
3009050,La Gorgue,FR,59268
3009052,Lagord,FR,17200
3009054,Lagorce,FR,33218
3009056,Lagorce,FR,07126
3009057,Lagor,FR,64301
3009069,Lagny-le-Sec,FR,60341
3009071,Lagny-sur-Marne,FR,77243
3009073,Lagnieu,FR,01202
3009078,Lagnes,FR,84062
3009083,Laglorieuse,FR,40139
3009086,La Glacerie,FR,50129
3009101,La Giettaz,FR,73123
3009120,La Geneytouse,FR,87070
3009123,La Genevraye,FR,77202
3009125,La Génétouze,FR,85098
3009150,La Gaude,FR,06065
3009153,La Gaubretière,FR,85097
3009163,Lagarrigue,FR,81130
3009168,La Garnache,FR,85096
3009169,La Garenne-Colombes,FR,92035
3009188,Lagardelle-sur-Lèze,FR,31263
3009193,La Garde-Freinet,FR,83063
3009194,Lagarde-Enval,FR,19098
3009196,La Garde-Adhémar,FR,26138
3009223,La Garde,FR,83062
3009239,La Gacilly,FR,56061
3009256,La Frette-sur-Seine,FR,95257
3009258,La Frette,FR,38174
3009264,La Fresnaye-sur-Chédouet,FR,72137
3009266,La Fresnais,FR,35116
3009287,La Francheville,FR,08180
3009289,Lafrançaise,FR,82087
3009293,La Foye-Monjault,FR,79127
3009296,Lafox,FR,47128
3009313,La Fouillouse,FR,42097
3009315,La Fouillade,FR,12105
3009341,La Forge,FR,88177
3009348,La Forêt-sur-Sèvre,FR,79123
3009352,La Forêt-Fouesnant,FR,29057
3009390,La Forest-Landerneau,FR,29056
3009395,La Force,FR,24222
3009397,La Fontenelle,FR,35004
3009436,La Flotte,FR,17161
3009438,La Flocellière,FR,85090
3009443,La Flèche,FR,72154
3009445,La Flamengrie,FR,02312
3009447,Lafitte-Vigordane,FR,31261
3009449,Lafitte-sur-Lot,FR,47127
3009467,La Feuillie,FR,76263
3009469,La Feuillée,FR,29054
3009471,Lafeuillade-en-Vézie,FR,15090
3009472,La Feuillade,FR,19136
3009477,La Ferté-Vidame,FR,28149
3009481,La Ferté-sous-Jouarre,FR,77183
3009483,La Ferté-Saint-Cyr,FR,41085
3009484,La Ferté-Saint-Aubin,FR,45146
3009485,La Ferté-Milon,FR,02307
3009486,La Ferté-Macé,FR,61168
3009487,La Ferté-Loupière,FR,89163
3009488,La Ferté-Imbault,FR,41084
3009490,La Ferté-Gaucher,FR,77182
3009491,La Ferté-Frênel,FR,61167
3009493,La Ferté-Chevresis,FR,02306
3009494,La Ferté-Bernard,FR,72132
3009495,La Ferté-Beauharnais,FR,41083
3009496,La Ferté-Alais,FR,91232
3009503,La Ferrière-en-Parthenay,FR,79120
3009506,La Ferrière-Bochard,FR,61165
3009508,La Ferrière-aux-Étangs,FR,61163
3009516,La Ferrière,FR,85089
3009523,La Fermeté,FR,58112
3009526,La Fère,FR,02304
3009534,La Faye,FR,16136
3009553,La Faute-sur-Mer,FR,85307
3009566,La Farlède,FR,83054
3009575,La Fare-les-Oliviers,FR,13037
3009581,La Falaise,FR,78230
3009622,La Douze,FR,24156
3009638,Ladon,FR,45178
3009639,La Dominelais,FR,35098
3009652,Ladignac-le-Long,FR,87082
3009663,La Destrousse,FR,13031
3009683,La Daguenière,FR,49307
3009693,Lacs,FR,36091
3009699,Lacrouzette,FR,81128
3009703,Lacrost,FR,71248
3009706,Lacropte,FR,24220
3009710,La Croix-Valmer,FR,83048
3009713,Lacroix-sur-Meuse,FR,55268
3009716,Lacroix-Saint-Ouen,FR,60338
3009717,La Croix-Saint-Leufroy,FR,27191
3009721,La Croix-Rouge,FR,13055
3009728,La Croixille,FR,53086
3009729,La Croix-Helléan,FR,56050
3009731,Lacroix-Falgarde,FR,31259
3009732,La Croix-en-Touraine,FR,37091
3009734,La Croix-en-Brie,FR,77147
3009747,La Croix-Blanche,FR,47075
3009748,Lacroix-Barrez,FR,12118
3009751,La Croix-aux-Mines,FR,88120
3009769,La Croisille-sur-Briance,FR,87051
3009791,La Crau,FR,83047
3009797,Lacq,FR,64300
3009804,La Couture-Boussey,FR,27183
3009805,La Couture,FR,62252
3009813,Lacourt-Saint-Pierre,FR,82085
3009815,La Courtine,FR,23067
3009822,La Couronne,FR,16113
3009824,La Courneuve,FR,93027
3009853,La Coulonche,FR,61124
3009871,La Coucourde,FR,26106
3009873,La Couarde-sur-Mer,FR,17121
3009879,La Côte-Saint-André,FR,38130
3009887,La Côte,FR,70178
3009905,La Cornuaille,FR,49183
3009922,La Coquille,FR,24133
